Data,Cidade, Condicao_do_Tempo_Prevista,Temperatura_Tendencia,Temperatura_Minima,Temperatura_Maxima,Vento_Velocidade_Minima,Vento_Velocidade_Maxima,Vento_Direcao,Vento_Intensidade
27/09/2025,Mucajai - RR,Parcialmente nublado a nublado com pancadas de chuva,Estavel,23,31,60,95,S - SW,Fracos
28/09/2025,Mucajai - RR,Nublado a parcialmente nublado com chuva,Estavel,23,31,65,100,SE - NE,Fracos
29/09/2025,Mucajai - RR,Nublado a poucas nuvens com pancadas de chuva,Estavel,22,31,60,100,NW - E,Fracos
26/09/2025,Nhamunda - AM,Claro a nublado com possibilidade de chuva em areas isoladas,Estavel,24,33,55,95,SE - NE,Fracos
27/09/2025,Nhamunda - AM,Poucas nuvens a nublado com possibilidade de chuva em areas isoladas,Estavel,24,33,55,95,SE - NE,Fracos
28/09/2025,Nhamunda - AM,Parcialmente nublado a nublado com pancadas de chuva,Estavel,25,32,60,95,SE - NE,Fracos
29/09/2025,Nhamunda - AM,Claro a parcialmente nublado,Estavel,25,34,50,90,NE - SE,Fracos
26/09/2025,Normandia - RR,Claro a parcialmente nublado,Estavel,24,36,35,80,W - NW,Fracos
27/09/2025,Normandia - RR,Parcialmente nublado com pancadas de chuva,Estavel,24,32,60,90,E - SE,Fracos
28/09/2025,Normandia - RR,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,23,33,60,100,S - E,Fracos
29/09/2025,Normandia - RR,Nublado a poucas nuvens com possibilidade de chuva,Estavel,23,32,60,100,W - E,Fracos
26/09/2025,Nossa Senhora do Livramento - MT,Claro a parcialmente nublado,Estavel,26,37,23,54,NE - NW,Fracos
27/09/2025,Nossa Senhora do Livramento - MT,Claro a parcialmente nublado,Estavel,27,38,20,48,NE - E,Fracos
28/09/2025,Nossa Senhora do Livramento - MT,Claro,Estavel,28,39,15,36,NE - E,Fracos
29/09/2025,Nossa Senhora do Livramento - MT,Claro,Estavel,27,40,13,39,SE - NW,Fracos
26/09/2025,Nova Brasilandia D'Oeste - RO,Parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,32,47,86,S - W,Fracos
27/09/2025,Nova Brasilandia D'Oeste - RO,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,32,33,90,N - NW,Fracos
28/09/2025,Nova Brasilandia D'Oeste - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,34,30,95,N - NW,Fracos
29/09/2025,Nova Brasilandia D'Oeste - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,35,26,95,SE - W,Fracos
26/09/2025,Nova Esperanca do Piria - PA,Parcialmente nublado,Estavel,23,35,46,91,NE,Fracos
27/09/2025,Nova Esperanca do Piria - PA,Parcialmente nublado a poucas nuvens,Estavel,23,35,47,91,NE,Fracos
28/09/2025,Nova Esperanca do Piria - PA,Claro a poucas nuvens,Estavel,24,35,46,87,NE,Fracos
29/09/2025,Nova Esperanca do Piria - PA,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,35,45,88,NE,Fracos
26/09/2025,Nova Ipixuna - PA,Poucas nuvens a parcialmente nublado,Estavel,24,33,55,92,NE,Fracos
27/09/2025,Nova Ipixuna - PA,Poucas nuvens a parcialmente nublado,Estavel,24,33,55,92,NE,Fracos
28/09/2025,Nova Ipixuna - PA,Parcialmente nublado a poucas nuvens,Estavel,24,34,47,94,NE,Fracos
29/09/2025,Nova Ipixuna - PA,Poucas nuvens,Estavel,24,34,46,92,NE,Fracos
26/09/2025,Nova Mamore - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,32,41,91,N - NW,Fracos
27/09/2025,Nova Mamore - RO,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,28,92,E - SE,Fracos
28/09/2025,Nova Mamore - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,32,41,95,NE - E,Fracos
29/09/2025,Nova Mamore - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,34,34,92,N - NW,Fracos
26/09/2025,Nova Timboteua - PA,Poucas nuvens a parcialmente nublado,Estavel,24,34,52,93,NE,Fracos
27/09/2025,Nova Timboteua - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,33,53,94,NE,Fracos
28/09/2025,Nova Timboteua - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,33,53,92,NE,Fracos
29/09/2025,Nova Timboteua - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,34,52,92,NE,Fracos
26/09/2025,Nova Uniao - RO,Parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,33,47,86,S - W,Fracos
27/09/2025,Nova Uniao - RO,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,33,90,N - NW,Fracos
28/09/2025,Nova Uniao - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,35,30,95,N - NW,Fracos
29/09/2025,Nova Uniao - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,36,26,95,SE - W,Fracos
26/09/2025,Novo Airao - AM,Parcialmente nublado a nublado com pancadas de chuva isoladas,Estavel,25,33,55,95,SE - S,Fracos
27/09/2025,Novo Airao - AM,Claro a nublado com pancadas de chuva isoladas,Estavel,25,34,50,95,SE - E,Fracos
28/09/2025,Novo Airao - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,30,70,100,E - SE,Fracos
29/09/2025,Novo Airao - AM,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,24,32,60,95,NE - SW,Fracos
26/09/2025,Novo Aripuana - AM,Parcialmente nublado a nublado com pancadas de chuva isoladas,Estavel,23,32,60,95,SE - S,Fracos
27/09/2025,Novo Aripuana - AM,Nublado a parcialmente nublado com possibilidade de chuva,Estavel,24,31,65,100,E,Fracos
28/09/2025,Novo Aripuana - AM,Nublado com pancadas de chuva,Estavel,24,31,70,100,E - NE,Fracos
29/09/2025,Novo Aripuana - AM,Nublado a parcialmente nublado com possibilidade de chuva,Estavel,23,30,75,100,S - SE,Fracos
26/09/2025,Novo Horizonte do Oeste - RO,Parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,32,47,86,S - W,Fracos
27/09/2025,Novo Horizonte do Oeste - RO,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,32,33,90,N - NW,Fracos
28/09/2025,Novo Horizonte do Oeste - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,34,30,95,N - NW,Fracos
29/09/2025,Novo Horizonte do Oeste - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,35,26,95,SE - W,Fracos
26/09/2025,Novo Progresso - PA,Nublado com chuva pela manha e a tarde,Estavel,23,31,70,94,SE,Fracos
27/09/2025,Novo Progresso - PA,Nublado com chuva entre o final da tarde e o inicio da noite,Estavel,23,31,63,97,SE,Fracos
28/09/2025,Novo Progresso - PA,Parcialmente nublado com chuva em areas isoladas a tarde,Estavel,24,32,59,96,SE,Fracos
29/09/2025,Novo Progresso - PA,Nublado com chuva na madrugada,Estavel,24,32,59,96,SE,Fracos
26/09/2025,Novo Repartimento - PA,Poucas nuvens a parcialmente nublado,Estavel,24,33,55,92,NE,Fracos
27/09/2025,Novo Repartimento - PA,Poucas nuvens a parcialmente nublado,Estavel,24,33,55,92,NE,Fracos
28/09/2025,Novo Repartimento - PA,Parcialmente nublado a poucas nuvens,Estavel,24,34,47,94,NE,Fracos
29/09/2025,Novo Repartimento - PA,Poucas nuvens,Estavel,24,34,46,92,NE,Fracos
26/09/2025,Obidos - PA,Nublado a poucas nuvens com possibilidade de chuva em areas isoladas na madrugada,Estavel,25,34,52,88,NE,Fracos
27/09/2025,Obidos - PA,Nublado a poucas nuvens com possibilidade de chuva pela manha,Estavel,25,33,59,88,NE,Fracos
28/09/2025,Obidos - PA,Parcialmente nublado a poucas nuvens,Estavel,26,33,58,89,NE,Fracos
29/09/2025,Obidos - PA,Parcialmente nublado a poucas nuvens,Estavel,26,33,55,87,NE,Fracos
26/09/2025,Oeiras do Para - PA,Parcialmente nublado,Estavel,23,35,46,91,NE,Fracos
27/09/2025,Oeiras do Para - PA,Parcialmente nublado a poucas nuvens,Estavel,23,35,47,91,NE,Fracos
28/09/2025,Oeiras do Para - PA,Claro a poucas nuvens,Estavel,24,35,46,87,NE,Fracos
29/09/2025,Oeiras do Para - PA,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,35,45,88,NE,Fracos
26/09/2025,Oriximina - PA,Nublado a poucas nuvens com possibilidade de chuva em areas isoladas na madrugada,Estavel,25,34,52,88,NE,Fracos
27/09/2025,Oriximina - PA,Nublado a poucas nuvens com possibilidade de chuva pela manha,Estavel,25,33,59,88,NE,Fracos
28/09/2025,Oriximina - PA,Parcialmente nublado a poucas nuvens,Estavel,26,33,58,89,NE,Fracos
29/09/2025,Oriximina - PA,Parcialmente nublado a poucas nuvens,Estavel,26,33,55,87,NE,Fracos
26/09/2025,Ourem - PA,Poucas nuvens a parcialmente nublado,Estavel,24,34,52,93,NE,Fracos
27/09/2025,Ourem - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,33,53,94,NE,Fracos
28/09/2025,Ourem - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,33,53,92,NE,Fracos
29/09/2025,Ourem - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,34,52,92,NE,Fracos
26/09/2025,Ourilandia do Norte - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,32,56,91,NE,Fracos
27/09/2025,Ourilandia do Norte - PA,Parcialmente nublado a nublado com chuva em areas isoladas a tarde,Estavel,23,32,54,92,NE,Fracos
28/09/2025,Ourilandia do Norte - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,33,51,94,NE,Fracos
29/09/2025,Ourilandia do Norte - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,34,44,92,NE,Fracos
26/09/2025,Ouro Preto do Oeste - RO,Parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,33,47,86,S - W,Fracos
27/09/2025,Ouro Preto do Oeste - RO,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,33,90,N - NW,Fracos
28/09/2025,Ouro Preto do Oeste - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,35,30,95,N - NW,Fracos
29/09/2025,Ouro Preto do Oeste - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,36,26,95,SE - W,Fracos
26/09/2025,Pacaja - PA,Poucas nuvens,Estavel,23,35,50,90,NE,Fracos
27/09/2025,Pacaja - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,34,53,94,NE,Fracos
28/09/2025,Pacaja - PA,Parcialmente nublado a poucas nuvens,Estavel,24,34,52,92,NE,Fracos
29/09/2025,Pacaja - PA,Poucas nuvens,Estavel,24,34,50,91,NE,Fracos
26/09/2025,Pacaraima - RR,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,18,31,50,95,SE - S,Fracos
27/09/2025,Pacaraima - RR,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,19,27,55,100,SE,Fracos
28/09/2025,Pacaraima - RR,Encoberto a parciamente nublado com possibilidade de chuva,Estavel,18,28,60,100,SE,Fracos
29/09/2025,Pacaraima - RR,Encoberto a poucas nuvens com possibilidade de chuva,Estavel,18,27,55,100,SE,Fracos
26/09/2025,Palestina do Para - PA,Poucas nuvens a parcialmente nublado,Estavel,24,33,55,92,NE,Fracos
27/09/2025,Palestina do Para - PA,Poucas nuvens a parcialmente nublado,Estavel,24,33,55,92,NE,Fracos
28/09/2025,Palestina do Para - PA,Parcialmente nublado a poucas nuvens,Estavel,24,34,47,94,NE,Fracos
29/09/2025,Palestina do Para - PA,Poucas nuvens,Estavel,24,34,46,92,NE,Fracos
26/09/2025,Paragominas - PA,Poucas nuvens a parcialmente nublado,Estavel,24,33,55,92,NE,Fracos
27/09/2025,Paragominas - PA,Poucas nuvens a parcialmente nublado,Estavel,24,33,55,92,NE,Fracos
28/09/2025,Paragominas - PA,Parcialmente nublado a poucas nuvens,Estavel,24,34,47,94,NE,Fracos
29/09/2025,Paragominas - PA,Poucas nuvens,Estavel,24,34,46,92,NE,Fracos
26/09/2025,Parauapebas - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,32,56,91,NE,Fracos
27/09/2025,Parauapebas - PA,Parcialmente nublado a nublado com chuva em areas isoladas a tarde,Estavel,23,32,54,92,NE,Fracos
28/09/2025,Parauapebas - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,33,51,94,NE,Fracos
29/09/2025,Parauapebas - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,34,44,92,NE,Fracos
26/09/2025,Parecis - RO,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,21,29,43,95,NE - W,Fracos
27/09/2025,Parecis - RO,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas,Estavel,21,30,35,93,E - SW,Fracos
28/09/2025,Parecis - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,31,38,90,N - W,Fracos
29/09/2025,Parecis - RO,Claro a parcialmente nublado,Estavel,21,32,23,95,N - NW,Fracos
26/09/2025,Parintins - AM,Claro a nublado com possibilidade de chuva em areas isoladas,Estavel,24,33,55,95,SE - NE,Fracos
27/09/2025,Parintins - AM,Poucas nuvens a nublado com possibilidade de chuva em areas isoladas,Estavel,24,33,55,95,SE - NE,Fracos
28/09/2025,Parintins - AM,Parcialmente nublado a nublado com pancadas de chuva,Estavel,25,32,60,95,SE - NE,Fracos
29/09/2025,Parintins - AM,Claro a parcialmente nublado,Estavel,25,34,50,90,NE - SE,Fracos
26/09/2025,Pau D'Arco - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,32,56,91,NE,Fracos
27/09/2025,Pau D'Arco - PA,Parcialmente nublado a nublado com chuva em areas isoladas a tarde,Estavel,23,32,54,92,NE,Fracos
28/09/2025,Pau D'Arco - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,33,51,94,NE,Fracos
29/09/2025,Pau D'Arco - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,34,44,92,NE,Fracos
26/09/2025,Pauini - AM,Nublado a parcialmente nublado com pancadas de chuva isoladas,Estavel,23,30,70,100,SE - NE,Fracos
27/09/2025,Pauini - AM,Parcialmente nublado,Estavel,22,33,55,100,NW,Fracos
28/09/2025,Pauini - AM,Parcialmente nublado a nublado com pancadas de chuva isoladas,Estavel,23,33,75,100,NE - SE,Fracos
29/09/2025,Pauini - AM,Nublado com pancadas de chuva,Estavel,23,32,70,100,SE - S,Fracos
26/09/2025,Peixe-Boi - PA,Poucas nuvens a parcialmente nublado,Estavel,24,34,52,93,NE,Fracos
27/09/2025,Peixe-Boi - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,33,53,94,NE,Fracos
28/09/2025,Peixe-Boi - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,33,53,92,NE,Fracos
29/09/2025,Peixe-Boi - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,34,52,92,NE,Fracos
26/09/2025,Picarra - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,32,56,91,NE,Fracos
27/09/2025,Picarra - PA,Parcialmente nublado a nublado com chuva em areas isoladas a tarde,Estavel,23,32,54,92,NE,Fracos
28/09/2025,Picarra - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,33,51,94,NE,Fracos
29/09/2025,Picarra - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,34,44,92,NE,Fracos
26/09/2025,Pimenta Bueno - RO,Parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,32,47,86,S - W,Fracos
27/09/2025,Pimenta Bueno - RO,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,32,33,90,N - NW,Fracos
28/09/2025,Pimenta Bueno - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,34,30,95,N - NW,Fracos
29/09/2025,Pimenta Bueno - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,35,26,95,SE - W,Fracos
26/09/2025,Pimenteiras do Oeste - RO,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,31,43,95,NE - W,Fracos
27/09/2025,Pimenteiras do Oeste - RO,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas,Estavel,22,32,35,93,E - SW,Fracos
28/09/2025,Pimenteiras do Oeste - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,38,90,N - W,Fracos
29/09/2025,Pimenteiras do Oeste - RO,Claro a parcialmente nublado,Estavel,22,34,23,95,N - NW,Fracos
26/09/2025,Placas - PA,Nublado a parcialmente nublado com possibilidade de chuva em areas isoladas na madrugada,Estavel,24,35,50,95,NE,Fracos
27/09/2025,Placas - PA,Poucas nuvens a nublado com possibilidade de chuva em areas isoladas a noite,Estavel,24,34,54,92,NE,Fracos
28/09/2025,Placas - PA,Nublado a parcialmente nublado com possibilidade de chuva na madrugada,Estavel,24,35,51,94,NE,Fracos
29/09/2025,Placas - PA,Nublado a parcialmente nublado,Estavel,24,35,46,95,NE,Fracos
26/09/2025,Placido de Castro - AC,Parcialmente nublado com pancadas de chuva e trovoadas,Estavel,22,32,43,81,N - NW,Fracos
27/09/2025,Placido de Castro - AC,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,30,42,93,NE - SW,Fracos
28/09/2025,Placido de Castro - AC,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,32,29,72,N - NW,Fracos
29/09/2025,Placido de Castro - AC,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,31,34,87,N - SE,Fracos
26/09/2025,Ponta de Pedras - PA,Poucas nuvens a parcialmente nublado,Estavel,26,30,68,84,NE,Fracos
27/09/2025,Ponta de Pedras - PA,Poucas nuvens a claro,Estavel,26,30,68,84,NE,Fracos
28/09/2025,Ponta de Pedras - PA,Poucas nuvens,Estavel,26,30,68,83,NE,Fracos
29/09/2025,Ponta de Pedras - PA,Poucas nuvens a nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,26,30,67,84,NE,Fracos
26/09/2025,Portel - PA,Claro a poucas nuvens,Estavel,24,35,56,96,NE,Fracos
27/09/2025,Portel - PA,Claro a parcialmente nublado,Estavel,24,35,56,94,NE,Fracos
28/09/2025,Portel - PA,Claro a poucas nuvens,Estavel,24,34,57,95,NE,Fracos
29/09/2025,Portel - PA,Claro a poucas nuvens,Estavel,24,34,54,94,NE,Fracos
26/09/2025,Porto Acre - AC,Parcialmente nublado com pancadas de chuva e trovoadas,Estavel,22,32,43,81,N - NW,Fracos
27/09/2025,Porto Acre - AC,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,30,42,93,NE - SW,Fracos
28/09/2025,Porto Acre - AC,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,32,29,72,N - NW,Fracos
29/09/2025,Porto Acre - AC,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,31,34,87,N - SE,Fracos
26/09/2025,Porto de Moz - PA,Poucas nuvens a parcialmente nublado,Estavel,25,35,53,90,NE,Fracos
27/09/2025,Porto de Moz - PA,Parcialmente nublado,Estavel,25,35,55,91,NE,Fracos
28/09/2025,Porto de Moz - PA,Poucas nuvens,Estavel,25,35,54,90,NE,Fracos
29/09/2025,Porto de Moz - PA,Poucas nuvens,Estavel,25,35,52,90,NE,Fracos
26/09/2025,Porto Velho - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,30,57,98,N - W,Fracos
27/09/2025,Porto Velho - RO,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,36,95,N - SW,Fracos
28/09/2025,Porto Velho - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,34,44,95,N - NW,Fracos
29/09/2025,Porto Velho - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,34,29,92,N - NW,Fracos
26/09/2025,Porto Walter - AC,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,22,29,59,99,N - NW,Fracos
27/09/2025,Porto Walter - AC,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas,Estavel,21,32,42,98,E - SW,Fracos
28/09/2025,Porto Walter - AC,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,35,95,N - E,Fracos
29/09/2025,Porto Walter - AC,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,31,52,95,N - NW,Fracos
26/09/2025,Prainha - PA,Poucas nuvens a parcialmente nublado,Estavel,25,35,53,90,NE,Fracos
27/09/2025,Prainha - PA,Parcialmente nublado,Estavel,25,35,55,91,NE,Fracos
28/09/2025,Prainha - PA,Poucas nuvens,Estavel,25,35,54,90,NE,Fracos
29/09/2025,Prainha - PA,Poucas nuvens,Estavel,25,35,52,90,NE,Fracos
26/09/2025,Presidente Figueiredo - AM,Parcialmente nublado a nublado com pancadas de chuva,Estavel,23,31,65,95,SW - SE,Fracos
27/09/2025,Presidente Figueiredo - AM,Claro a nublado com pancadas de chuva isoladas,Estavel,22,32,60,95,SE - S,Fracos
28/09/2025,Presidente Figueiredo - AM,Parcialmente nublado a nublado com pancadas de chuva,Estavel,23,29,75,95,N - NE,Fracos
29/09/2025,Presidente Figueiredo - AM,Nublado a poucas nuvens com pancadas de chuva isoladas,Estavel,23,31,65,100,NE,Fracos
26/09/2025,Presidente Medici - RO,Parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,33,47,86,S - W,Fracos
27/09/2025,Presidente Medici - RO,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,33,90,N - NW,Fracos
28/09/2025,Presidente Medici - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,35,30,95,N - NW,Fracos
29/09/2025,Presidente Medici - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,36,26,95,SE - W,Fracos
26/09/2025,Primavera - PA,Poucas nuvens a parcialmente nublado,Estavel,24,34,52,93,NE,Fracos
27/09/2025,Primavera - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,33,53,94,NE,Fracos
28/09/2025,Primavera - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,33,53,92,NE,Fracos
29/09/2025,Primavera - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,34,52,92,NE,Fracos
26/09/2025,Primavera de Rondonia - RO,Parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,32,47,86,S - W,Fracos
27/09/2025,Primavera de Rondonia - RO,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,32,33,90,N - NW,Fracos
28/09/2025,Primavera de Rondonia - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,34,30,95,N - NW,Fracos
29/09/2025,Primavera de Rondonia - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,35,26,95,SE - W,Fracos
26/09/2025,Quatipuru - PA,Poucas nuvens a parcialmente nublado,Estavel,24,34,52,93,NE,Fracos
27/09/2025,Quatipuru - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,33,53,94,NE,Fracos
28/09/2025,Quatipuru - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,33,53,92,NE,Fracos
29/09/2025,Quatipuru - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,24,34,52,92,NE,Fracos
26/09/2025,Redencao - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,32,56,91,NE,Fracos
27/09/2025,Redencao - PA,Parcialmente nublado a nublado com chuva em areas isoladas a tarde,Estavel,23,32,54,92,NE,Fracos
28/09/2025,Redencao - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,33,51,94,NE,Fracos
29/09/2025,Redencao - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,34,44,92,NE,Fracos
26/09/2025,Rio Branco - AC,Parcialmente nublado com pancadas de chuva e trovoadas,Estavel,22,32,43,81,N - NW,Fracos
27/09/2025,Rio Branco - AC,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,30,42,93,NE - SW,Fracos
28/09/2025,Rio Branco - AC,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,32,29,72,N - NW,Fracos
29/09/2025,Rio Branco - AC,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,31,34,87,N - SE,Fracos
26/09/2025,Rio Crespo - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,30,57,98,N - W,Fracos
27/09/2025,Rio Crespo - RO,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,33,36,95,N - SW,Fracos
28/09/2025,Rio Crespo - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,34,44,95,N - NW,Fracos
29/09/2025,Rio Crespo - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,34,29,92,N - NW,Fracos
26/09/2025,Rio Maria - PA,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,32,56,91,NE,Fracos
27/09/2025,Rio Maria - PA,Parcialmente nublado a nublado com chuva em areas isoladas a tarde,Estavel,23,32,54,92,NE,Fracos
28/09/2025,Rio Maria - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,33,51,94,NE,Fracos
29/09/2025,Rio Maria - PA,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,23,34,44,92,NE,Fracos
26/09/2025,Rio Preto da Eva - AM,Parcialmente nublado a nublado com pancadas de chuva isoladas,Estavel,25,33,55,95,SE - S,Fracos
27/09/2025,Rio Preto da Eva - AM,Claro a nublado com pancadas de chuva isoladas,Estavel,25,34,50,95,SE - E,Fracos
28/09/2025,Rio Preto da Eva - AM,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,30,70,100,E - SE,Fracos
29/09/2025,Rio Preto da Eva - AM,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,24,32,60,95,NE - SW,Fracos
