Time,Anomaly (deg C),t2m
1990-04,0.493927001953125,299.71436
1990-05,0.665557861328125,300.17578
1990-06,0.4608154296875,300.22778
1990-07,-0.249664306640625,299.46582
1990-08,0.148590087890625,300.18018
1990-09,-0.16033935546875,299.86084
1990-10,0.0081787109375,300.04248
1990-11,0.07659912109375,300.2649
1990-12,0.3565673828125,300.2649
1991-01,-0.149139404296875,299.12817
1991-02,0.321380615234375,299.35303
1991-03,0.214385986328125,299.22363
1991-04,0.044464111328125,299.2649
1991-05,0.104278564453125,299.6145
1991-06,0.4285888671875,300.19556
1991-07,0.453460693359375,300.16895
1991-08,0.114898681640625,300.14648
1991-09,-0.12371826171875,299.89746
1991-10,-0.3140869140625,299.7202
1991-11,-0.30792236328125,299.88037
1991-12,0.2286376953125,300.13696
1992-01,0.464141845703125,299.74146
1992-02,0.155609130859375,299.18726
1992-03,0.267364501953125,299.2766
1992-04,0.775177001953125,299.9956
1992-05,0.903350830078125,300.41357
1992-06,0.5164794921875,300.28345
1992-07,0.119720458984375,299.8352
1992-08,-0.141204833984375,299.89038
1992-09,-0.35809326171875,299.6631
1992-10,-0.5330810546875,299.50122
1992-11,-0.40655517578125,299.78174
1992-12,0.1324462890625,300.04077
1993-01,0.462677001953125,299.74
1993-02,0.266693115234375,299.29834
1993-03,0.162872314453125,299.17212
1993-04,0.353790283203125,299.57422
1993-05,0.488067626953125,299.9983
1993-06,0.4508056640625,300.21777
1993-07,0.353363037109375,300.06885
1993-08,0.010894775390625,300.04248
1993-09,-0.07025146484375,299.95093
1993-10,0.2091064453125,300.2434
1993-11,-0.01812744140625,300.17017
1993-12,0.2994384765625,300.20776
1994-01,-0.077362060546875,299.19995
1994-02,-0.185943603515625,298.8457
1994-03,-0.243621826171875,298.76562
1994-04,-0.245819091796875,298.9746
1994-05,-0.089813232421875,299.4204
1994-06,-0.4093017578125,299.35767
1994-07,0.014739990234375,299.73022
1994-08,0.035308837890625,300.0669
1994-09,0.15728759765625,300.17847
1994-10,-0.0577392578125,299.97656
1994-11,-0.05963134765625,300.12866
1994-12,0.0982666015625,300.0066
1995-01,0.382354736328125,299.65967
1995-02,-0.218414306640625,298.81323
1995-03,0.338653564453125,299.3479
1995-04,-0.100067138671875,299.12036
1995-05,-0.271697998046875,299.23853
1995-06,0.2076416015625,299.9746
1995-07,0.312835693359375,300.02832
1995-08,0.173980712890625,300.20557
1995-09,0.16583251953125,300.187
1995-10,0.0133056640625,300.0476
1995-11,-0.13848876953125,300.0498
1995-12,0.1988525390625,300.10718
1996-01,0.076690673828125,299.354
1996-02,0.351898193359375,299.38354
1996-03,0.090606689453125,299.09985
1996-04,-0.185028076171875,299.0354
1996-05,-0.120330810546875,299.3899
1996-06,0.3548583984375,300.12183
1996-07,-0.089752197265625,299.62573
1996-08,-0.092864990234375,299.93872
1996-09,0.26422119140625,300.2854
1996-10,0.1949462890625,300.22925
1996-11,0.23040771484375,300.4187
1996-12,0.5748291015625,300.48315
1997-01,0.465606689453125,299.74292
1997-02,0.630218505859375,299.66187
1997-03,0.333770751953125,299.34302
1997-04,0.040313720703125,299.26074
1997-05,0.175323486328125,299.68555
1997-06,0.6519775390625,300.41895
1997-07,0.544281005859375,300.25977
1997-08,-0.009857177734375,300.02173
1997-09,-0.16619873046875,299.85498
1997-10,0.1590576171875,300.19336
1997-11,0.16156005859375,300.34985
1997-12,0.5892333984375,300.49756
1998-01,0.586700439453125,299.864
1998-02,1.847991943359375,300.87964
1998-03,1.080108642578125,300.08936
1998-04,1.557891845703125,300.77832
1998-05,1.442413330078125,300.95264
1998-06,0.6273193359375,300.3943
1998-07,0.495941162109375,300.21143
1998-08,0.468658447265625,300.50024
1998-09,0.52301025390625,300.5442
1998-10,0.4464111328125,300.4807
1998-11,0.18475341796875,300.37305
1998-12,0.3897705078125,300.2981
1999-01,0.499298095703125,299.7766
1999-02,0.112640380859375,299.1443
1999-03,-0.307342529296875,298.7019
1999-04,-0.141815185546875,299.0786
1999-05,-0.479949951171875,299.03027
1999-06,0.1129150390625,299.87988
1999-07,0.059906005859375,299.7754
1999-08,0.173248291015625,300.20483
1999-09,0.27838134765625,300.29956
1999-10,0.1563720703125,300.19067
1999-11,0.15155029296875,300.33984
1999-12,0.2457275390625,300.15405
2000-01,0.104522705078125,299.38184
2000-02,-0.295318603515625,298.73633
2000-03,-0.165496826171875,298.84375
2000-04,-0.318817138671875,298.9016
2000-05,0.114288330078125,299.6245
2000-06,-0.0679931640625,299.69897
2000-07,-0.564361572265625,299.15112
2000-08,-0.048431396484375,299.98315
2000-09,-0.04193115234375,299.97925
2000-10,0.2628173828125,300.29712
2000-11,0.20892333984375,300.39722
2000-12,0.0008544921875,299.90918
2001-01,-0.346405029296875,298.9309
2001-02,-0.382965087890625,298.64868
2001-03,-0.052703857421875,298.95654
2001-04,-0.330291748046875,298.89014
2001-05,0.534698486328125,300.04492
2001-06,-0.4503173828125,299.31665
2001-07,-0.038482666015625,299.677
2001-08,0.488677978515625,300.52026
2001-09,0.20465087890625,300.22583
2001-10,0.2320556640625,300.26636
2001-11,0.26849365234375,300.4568
2001-12,0.7728271484375,300.68115
2002-01,0.050079345703125,299.3274
2002-02,0.837005615234375,299.86865
2002-03,0.266143798828125,299.2754
2002-04,0.038848876953125,299.25928
2002-05,0.295928955078125,299.80615
2002-06,-0.0091552734375,299.7578
2002-07,0.386077880859375,300.10156
2002-08,0.382720947265625,300.4143
2002-09,0.12701416015625,300.1482
2002-10,0.2872314453125,300.32153
2002-11,0.11248779296875,300.30078
2002-12,0.4967041015625,300.40503
2003-01,0.676055908203125,299.95337
2003-02,0.118743896484375,299.1504
2003-03,-0.012420654296875,298.99683
2003-04,0.247344970703125,299.46777
2003-05,0.555206298828125,300.06543
2003-06,0.1605224609375,299.9275
2003-07,0.612640380859375,300.32812
2003-08,0.333648681640625,300.36523
2003-09,0.48272705078125,300.5039
2003-10,0.3929443359375,300.42725
2003-11,0.38153076171875,300.56982
2003-12,0.5511474609375,300.45947
2004-01,0.426788330078125,299.7041
2004-02,-0.045074462890625,298.98657
2004-03,0.454376220703125,299.46362
2004-04,0.666534423828125,299.88696
2004-05,0.698028564453125,300.20825
2004-06,0.1763916015625,299.94336
2004-07,0.066253662109375,299.78174
2004-08,0.198883056640625,300.23047
2004-09,0.45001220703125,300.4712
2004-10,0.5057373046875,300.54004
2004-11,0.33709716796875,300.5254
2004-12,0.5711669921875,300.4795
2005-01,1.405303955078125,300.68262
2005-02,1.135833740234375,300.16748
